Period_ID,Dowgate,Euston,Holloway,Islington,Kentish.Town,Paddington,Soho,West.Hampstead,Total_Distance
2144,0,0,0,0,0,0,1,0,2.344282991304
2145,0,0,0,0,0,0,1,0,2.147932170724
2146,0,0,0,0,0,0,0,1,15.079732190959998
2147,0,1,0,1,0,0,0,0,19.22931697228
2148,0,0,0,1,0,0,1,0,4.553445450928001
2149,0,0,0,0,1,0,1,1,13.910212657066001
2150,0,2,1,0,0,0,1,0,10.091665206626
2151,0,0,0,0,1,0,1,0,17.948167732650997
2152,2,0,0,0,0,2,1,1,19.47971611957
2153,0,0,0,0,1,0,1,2,16.968362758592
2154,0,0,0,0,0,0,1,0,3.2978746439999997
2155,0,0,0,0,0,0,1,1,1.858732992403
2156,0,0,1,0,1,0,0,0,17.885186416504
2157,2,0,0,0,0,0,1,0,4.1221913187279995
2158,0,0,1,1,1,1,0,0,11.0640060173955
2159,0,0,1,0,1,0,0,0,20.386983963469998
2160,0,0,0,0,0,0,1,1,5.227010573976
2161,0,1,1,2,0,0,2,0,8.902900839701001
2162,0,1,0,0,0,0,0,0,0.7862308182009999
2163,0,0,0,0,0,0,1,2,27.934669657856
2164,2,0,0,0,0,0,2,0,6.71103963943
2165,0,2,0,0,0,1,0,0,5.716124293689999
2166,0,0,1,2,1,2,1,1,39.454384309610006
2167,0,0,0,0,0,0,0,1,2.2710142606120005
2168,2,1,0,0,1,0,2,1,25.472460387195493
2169,0,1,0,0,1,1,1,0,9.500560214065
2170,0,0,0,0,1,1,0,0,6.310579723328001
2171,1,0,0,0,0,0,0,0,1.297386255392
2172,0,0,1,1,0,0,0,0,14.673087116296
2173,0,0,0,0,1,0,0,0,2.478682054355999
2174,1,0,0,0,0,1,0,0,2.256519852591
2175,0,0,1,0,0,0,2,1,16.350404322083
2176,0,0,0,0,0,0,1,0,1.080362809934
2177,1,0,1,0,0,0,0,0,18.46583774784
2178,0,0,0,0,2,0,0,2,7.472240007496001
2179,0,0,0,0,1,0,0,0,1.980964896768
2180,0,1,1,1,0,0,1,0,25.811738223111995
2181,1,1,1,0,0,1,1,1,37.224768557768
2182,0,0,0,1,1,0,1,0,17.640178802568
2183,0,0,0,0,0,0,1,0,3.0268538713760003
2184,0,2,0,0,0,0,1,0,6.474137965804
2185,1,0,0,0,1,0,1,1,15.6954134588865
2186,0,0,1,0,0,0,0,0,0.957076205512
2187,0,1,0,0,0,1,2,0,7.243579766552
2188,1,1,1,0,0,0,1,0,11.351817035182998
2189,0,0,0,0,1,1,0,0,10.032601893152
2190,0,1,0,0,0,0,2,1,6.936130090471624
2191,0,0,0,0,2,0,0,1,22.995895628792
2192,0,0,0,0,0,0,1,0,1.9691261529159998
2193,0,0,1,0,0,0,1,1,10.669359900902
2194,1,1,0,1,1,0,1,0,6.716247572360251
2195,0,0,1,0,2,0,1,0,34.944808533171994
2196,0,1,1,0,0,0,1,1,11.0342502506095
2197,1,0,0,0,1,0,1,0,7.519485809731
2198,1,0,1,0,0,0,0,1,16.820860860634
2199,0,0,0,0,1,0,1,0,2.214017058674
2200,0,0,0,0,1,0,0,0,2.544580555504
2201,0,0,0,0,1,1,1,1,6.685693739297999
2202,1,0,1,0,0,1,0,1,7.961990480366001
2203,0,1,0,0,1,0,2,0,9.698493129254
2204,0,0,0,0,0,0,1,0,0.7278769295369999
2205,0,0,1,0,0,0,0,0,3.4945349689719998
2206,0,0,1,1,0,0,1,0,17.556684177643998
2207,0,0,0,0,0,0,1,0,1.20752514507
2208,0,0,1,0,2,0,1,0,28.586772716568
2209,0,0,1,1,0,1,0,0,18.608011347048
2210,1,0,0,0,0,0,1,0,1.9141973926269995
2211,0,1,0,1,0,0,0,0,1.734144741043
2212,0,0,1,0,0,0,2,0,17.19839664972275
2213,0,0,0,0,0,0,1,0,2.079854791948
2214,0,0,1,0,0,0,0,0,13.480002245631997
2215,0,1,0,0,0,0,0,2,16.210517105245998
2216,0,0,0,0,0,1,0,0,0.9745710035179997
2217,0,0,0,0,0,0,0,1,7.370997950592
2218,0,0,0,0,0,1,2,0,6.764303957669999
2219,0,0,0,1,1,0,1,0,3.441260594809
2220,1,1,0,0,0,0,0,0,5.105921297155999
2221,0,1,1,0,0,0,0,0,9.934830473050999
2222,1,0,0,0,0,0,2,0,22.692069293454
2223,1,1,1,1,0,0,0,0,26.617630219084
2224,0,0,0,0,0,0,1,0,1.29258507748
2225,1,1,1,1,0,0,2,1,17.792311525919
2226,0,0,0,0,1,0,0,0,10.780589352976
2227,0,0,1,0,0,0,0,0,1.962530887128
2228,1,0,0,0,0,0,0,1,6.614054796236
2229,1,0,1,0,1,1,1,0,12.83589318684156
2230,0,0,0,0,1,0,0,0,10.346238079439999
2231,1,0,0,1,0,1,1,0,7.623023293504001
2232,0,0,1,1,1,0,1,1,14.158062312954998
2233,0,0,1,0,1,0,1,0,5.298537730684
2234,1,0,0,0,0,0,1,1,9.440228847888001
2235,0,0,1,0,0,0,1,0,13.715582986643
2236,1,1,0,0,0,0,1,0,6.03316578079
2237,0,1,1,0,1,1,1,1,22.043451747842994
2238,0,0,0,0,0,0,1,1,9.57492924752
2239,0,1,0,0,0,0,0,0,0.25870855908050006
2240,0,1,1,1,1,0,2,0,25.099518719223994
2241,1,0,1,0,0,0,0,0,12.670556165144003
2242,0,1,0,0,2,0,0,0,14.173168548996
2243,0,0,1,0,0,0,0,0,12.190932137072
2244,0,1,1,1,1,0,2,0,27.382109069809996
2245,0,1,0,0,2,0,1,1,15.109630666764001
2246,1,0,0,1,0,2,0,1,23.637480585074996
2247,0,1,0,1,0,0,0,0,9.923636768263998
2248,0,0,2,0,1,0,0,1,35.065508426032
2249,0,0,0,0,0,0,1,1,11.631735849925997
2250,0,0,0,0,0,1,1,0,3.082194596862
2251,2,0,1,2,2,0,1,1,37.576234875889995
2252,0,1,1,0,0,2,1,2,22.085761056251997
2253,0,1,0,0,1,0,1,0,24.635628970648
2254,1,0,1,1,0,0,1,0,22.971448283264
2255,0,0,1,0,1,0,0,0,17.593144282728
2256,0,0,0,0,0,0,0,2,11.462281620334
2257,1,0,0,0,1,0,1,0,4.180652871227
2258,0,0,0,0,0,0,2,0,3.420771319224
2259,0,1,0,0,0,0,0,0,2.0712813421
2260,0,1,1,2,1,0,1,1,14.00097429043
2261,0,0,1,0,0,0,2,0,13.660462066677997
2262,2,1,0,0,1,1,0,0,13.152389217204
2263,0,1,1,0,0,0,1,0,15.961066301277999
2264,0,0,0,0,0,1,0,0,2.006484448068
2265,1,0,1,0,0,0,1,0,18.377743280794
2266,0,1,0,0,0,0,0,0,1.226085468502
2267,0,0,0,0,0,0,1,0,0.382852721717
2268,0,0,2,0,0,1,1,1,33.082783846881995
2269,0,0,0,0,0,0,1,0,2.8692709156879994
2270,0,1,0,0,1,0,0,0,12.09014994351
2271,0,0,0,0,1,0,0,1,5.404231345083
2272,1,0,0,0,0,0,0,1,4.854285956002
2273,0,0,1,0,0,1,0,0,3.4006659752269988
2274,0,0,0,0,0,0,1,0,0.18742406507624998
2275,1,0,1,1,2,0,0,0,35.591402019807994
2276,1,2,1,1,0,0,1,0,17.372170162059998
2277,0,0,0,0,1,3,2,0,34.17979199213699
2278,1,0,0,0,1,0,0,0,17.501039278251998
2279,0,0,1,0,0,0,1,0,6.876694804352
2280,0,0,0,0,0,1,0,0,2.642770575512
2281,0,1,0,0,0,0,1,0,3.627058999778
2282,0,1,1,0,0,1,2,0,17.576678545847997
2283,1,0,0,0,0,1,0,0,5.939364171579999
2284,0,0,0,1,0,0,1,1,8.069298217376002
2285,0,0,1,0,0,1,0,1,16.101517641883
2286,1,0,0,0,0,0,0,0,0.840385703618
2287,1,0,1,0,0,0,1,0,14.426069113163999
2288,0,1,0,0,0,0,0,0,0.6861571639120001
2289,0,1,0,1,0,0,0,1,15.726993907572002
2290,0,0,0,0,1,0,2,0,6.7718607664425
2291,0,0,0,0,0,0,1,1,2.8509784315499997
2292,1,1,0,0,2,0,0,1,33.105796810677
2293,0,0,1,0,0,0,0,1,20.029549666784
2294,0,0,0,1,0,0,1,0,12.350054297319
2295,1,0,1,0,1,0,2,0,22.149369566858997
2296,0,0,0,1,0,1,0,0,9.922978858446
2297,0,0,0,0,1,0,1,0,2.9289169160990003
2298,1,0,1,0,0,0,2,1,23.918655153406
2299,1,0,1,0,0,1,0,0,11.737143602712
2300,0,1,0,2,0,0,1,1,40.563955727460005
2301,0,0,0,0,0,0,1,2,6.232430939934
2302,0,0,1,0,3,0,1,0,45.442436816188
2303,0,0,0,0,0,0,1,0,1.274116171592
2304,0,0,0,0,0,1,0,2,11.999723233893999
2305,2,0,0,1,0,0,0,1,25.110906672347994
2306,0,0,0,1,0,0,0,0,11.139890716912
2307,0,1,0,0,0,1,0,1,9.402019878286
2308,0,1,1,0,0,0,0,1,16.476652715824002
2309,1,0,1,0,0,1,2,0,12.261863004623
2310,0,0,0,0,1,1,0,0,14.867881946195997
2311,1,0,1,0,0,0,1,0,10.712713271158
2312,0,0,1,0,0,0,0,0,9.207075044752
2313,1,0,0,1,0,0,0,0,8.616404165139999
2314,1,0,0,0,1,0,1,0,12.072119858881997
2315,0,0,0,1,1,0,1,0,4.643933189868999
2316,0,0,1,0,0,2,1,0,10.440459980844
2317,0,0,0,1,0,0,0,0,7.190196694424
2318,0,0,1,0,0,1,1,0,7.372600810550999
2319,0,0,0,0,0,0,2,0,6.282822814628
2320,0,1,0,0,1,0,0,1,18.016172320676
2321,0,0,1,0,1,1,0,1,23.252942184871998
2322,0,1,0,1,0,0,0,1,3.6746774685479995
2323,0,0,1,0,0,1,0,0,4.166216120409749
2324,1,0,0,0,0,0,2,1,10.852104401191001
2325,0,0,1,0,0,1,0,1,25.69944229383
2326,0,1,0,1,0,0,0,0,9.097186919989
2327,0,0,1,0,1,0,0,0,10.3377939141
2328,1,0,0,0,0,0,0,0,1.159800731182
2329,0,0,0,0,0,0,2,0,4.900012873514001
2330,0,0,0,1,1,0,1,0,6.281360544582
2331,0,1,0,0,0,0,0,0,1.267184669092
2332,1,0,0,1,0,0,0,0,14.332818209888499
2333,1,0,0,0,0,1,0,1,21.579442727365997
2334,0,0,2,1,0,0,0,1,17.475814218004
2335,0,1,0,1,1,0,1,0,22.967751748268
2336,0,0,0,0,1,0,0,0,2.046105982636
2337,0,1,0,0,0,0,0,0,1.9788743127360002
2338,0,0,1,0,1,0,3,1,13.839148767241003
2339,0,1,0,1,1,2,0,0,13.000781378062998
2340,1,1,0,0,1,1,0,1,13.151415028818
2341,0,0,1,0,0,0,2,0,6.722431536453
2342,0,0,0,1,0,0,0,0,1.040724242858
2343,1,1,0,1,0,0,0,2,7.569349178358031
2344,1,1,1,0,0,0,2,0,18.555415197073
2345,0,0,0,0,0,0,0,1,6.198966295272001
2346,0,0,0,0,0,0,1,0,1.535025709752
2347,0,1,1,0,1,0,0,0,5.929736190611999
2348,0,1,0,0,0,0,1,0,2.652964500211
2349,1,0,0,0,0,0,2,0,3.3053829604209994
2350,0,1,0,2,0,0,0,0,8.330042808999998
2351,0,1,1,0,0,0,1,1,41.67580030031199
2352,1,0,1,0,1,0,0,1,51.4738350389
2353,0,1,0,0,0,0,1,0,3.717626990466
2354,0,1,0,1,0,0,2,0,14.961501850051997
2355,2,0,0,1,0,0,0,0,28.329850713367996
2356,0,0,0,0,0,0,1,0,4.132986015536
2357,0,0,0,0,0,0,1,0,0.37529909589
2358,0,0,1,0,0,0,1,0,19.308941875583997
2359,0,0,0,1,0,0,0,1,12.848440324959999
2360,0,0,0,0,0,0,2,0,2.295468267119
2361,0,0,0,0,0,0,1,2,16.792891267489
2362,2,2,0,0,0,0,0,0,10.552611236763
2363,0,0,0,0,0,0,2,0,6.169371021711999
2364,0,0,2,2,0,0,1,0,28.985565357374
2365,1,1,0,0,0,0,0,1,15.311008184159748
2366,0,0,0,0,0,0,1,1,11.345384230386001
2367,0,0,0,0,0,0,2,0,7.533875951992
2368,0,2,0,0,1,0,0,0,8.311557322884001
2369,0,0,0,0,1,0,0,3,23.746016961225997
2370,0,0,1,0,0,1,1,0,15.971108793516
2371,1,1,1,0,1,1,0,0,39.66860408559
2372,0,0,0,0,1,0,1,0,2.3578437738060005
2373,0,0,0,0,0,0,1,1,13.348446945559996
2374,0,2,0,0,0,0,1,0,5.739565820945999
2375,0,0,1,0,0,1,0,0,7.728601339651999
2376,0,0,1,0,0,0,0,1,10.112454118331
2377,0,1,0,1,1,1,1,0,6.730377544734999
2378,1,0,1,0,0,0,1,0,13.912029975421
2379,0,0,0,1,0,0,0,0,2.50032498536
2380,0,1,1,0,1,0,2,1,25.706806622368994
2381,0,0,1,1,0,0,0,0,34.746324290048
2382,0,1,0,0,0,0,0,0,2.7848490108719997
2383,2,1,0,1,0,0,2,1,14.119515303045501
2384,0,0,0,0,1,1,0,0,20.830944126102004
2385,0,1,1,0,1,2,1,1,33.834166447062
2386,0,0,0,0,0,0,1,0,1.0255863042339999
2387,1,1,0,0,0,0,1,0,7.405993983828
2388,1,1,0,1,0,0,1,0,5.462992606183501
2389,0,0,1,0,0,0,0,0,15.017529293232
2390,0,0,1,1,0,0,1,1,25.173618270256
2391,0,1,0,1,0,0,0,1,28.754629101816
2392,0,0,1,0,0,0,0,0,8.52978740336
2393,0,0,1,0,0,0,1,0,12.834522706728
2394,0,0,0,0,2,0,1,0,13.674936619741999
2395,0,0,1,0,0,2,1,1,16.03283188996625
2396,0,2,1,1,1,1,1,1,53.599710564549994
2397,0,0,0,0,1,0,0,1,12.587918814607999
2398,1,0,1,0,0,0,0,1,13.080391558455997
2399,1,1,1,0,0,0,0,0,18.755322031558002
2400,0,1,0,2,0,0,2,0,14.344340118345997
2401,1,0,1,0,2,0,0,0,14.169200964749999
2402,1,1,1,0,0,0,0,0,15.711421009022
2403,0,0,0,0,0,0,1,1,17.40150986126
2404,0,1,1,1,0,0,2,0,14.795533436848
2405,1,1,0,0,0,1,0,1,17.94100388837175
2406,0,0,0,0,1,0,0,1,18.784030911303997
2407,0,0,0,0,1,0,1,0,1.6427552860090002
2408,1,0,1,0,0,0,1,0,4.714532325753001
2409,0,1,1,1,0,0,1,0,23.340896247628002
2410,0,1,0,0,1,0,0,1,23.970361978969
2411,0,0,1,0,1,1,1,1,21.472535217414
2412,0,1,1,0,0,0,1,0,12.163249148831
2413,0,0,0,0,0,0,1,0,0.6781759727359999
2414,1,0,0,0,0,0,0,0,1.186619119904
2415,1,0,2,0,0,0,1,1,22.708938873017996
2416,0,0,0,1,0,0,0,0,2.23873416386
2417,0,0,0,0,0,0,2,0,3.667203995716
2418,1,0,0,0,0,0,1,0,3.222223473738
2419,0,1,1,0,0,0,0,1,12.49754622942
2420,0,1,0,0,0,1,0,0,3.854098106005999
2421,0,0,1,1,0,1,0,0,17.841121105620005
2422,0,0,1,0,1,1,1,0,36.953612391628
2423,0,0,0,0,0,0,2,0,2.3253095930040004
2424,1,1,0,0,0,0,0,0,3.6142569767920003
2425,1,0,0,0,0,1,1,0,5.141860155782
2426,0,1,0,2,0,0,0,0,4.655393965491999
2427,0,0,0,0,0,0,0,1,12.232927183312
2428,0,0,2,0,1,0,0,1,26.102658739584
2429,0,0,0,0,2,0,0,0,23.121707637263995
2430,1,0,0,0,0,0,1,2,34.426957555434
2431,1,0,1,0,0,0,1,1,18.590804558785997
2432,0,0,0,1,1,0,0,0,2.112774812971
2433,0,0,0,0,0,0,1,0,1.7052171799599998
2434,0,1,0,0,0,1,0,2,20.914016385235
2435,0,0,0,0,1,0,0,0,8.093316204879997
2436,0,0,1,0,0,1,1,0,5.140213886743999
2437,1,0,0,0,0,0,0,0,1.888701052394
2438,0,0,0,0,1,0,0,2,23.351862762668002
2439,0,0,0,0,0,0,1,0,2.206756313288
2440,0,0,1,0,1,0,2,0,8.905080074565
2441,1,1,0,0,0,0,0,1,7.850392221418501
2442,0,0,1,0,0,1,0,0,11.159267401319998
2443,0,0,0,0,0,0,1,0,2.0347779877119994
2444,0,0,1,0,0,0,0,0,5.4636423080080005
2445,0,0,1,0,0,0,0,0,6.8020388602879995
2446,0,1,0,1,1,0,1,0,24.324910640806
2447,1,0,0,0,1,0,0,0,19.724486805364002
2448,0,0,0,0,0,0,1,0,0.24685570308975005
2449,0,0,1,0,0,0,1,0,14.370166547108001
2450,0,1,0,0,1,0,1,0,5.7560494626
2451,0,0,1,1,1,0,1,0,17.711507381193996
2452,0,0,0,0,0,1,1,0,1.7158438615070002
2453,0,0,0,1,0,0,0,0,0.2277102789695
2454,0,0,1,1,0,0,2,0,11.074775994622
2455,0,1,1,0,1,1,1,0,22.326243014036
2456,2,1,0,1,1,2,0,0,34.149883369744
2457,0,0,1,0,0,0,2,0,11.89552921943
2458,0,0,1,0,0,0,1,0,9.994264298102
2459,1,1,0,0,0,0,0,1,14.029031131269
2460,0,0,1,0,1,0,0,0,14.178805475172
2461,0,0,1,0,0,0,0,1,10.639965504431999
2462,0,0,0,0,2,0,0,1,27.220233995624
2463,0,0,1,0,1,3,0,1,28.579723211730744
2464,1,0,0,0,0,0,0,1,16.163309376231997
2465,0,0,0,0,0,0,2,0,2.258350256248
2466,0,0,0,0,0,0,1,1,9.028986242482999
2467,0,0,0,1,0,0,0,0,0.734242402033
2468,0,0,0,0,0,0,1,0,1.295582918758
2469,0,0,1,0,0,0,1,0,10.028072611084
2470,0,0,0,0,1,0,0,0,6.123666066112
2471,0,0,1,0,0,0,0,0,15.150662923999997
2472,0,0,0,0,1,0,0,0,16.867617015488
2473,0,0,0,0,1,0,0,1,21.162264349887998
2474,0,0,1,0,1,0,1,0,4.004059170043
2475,0,1,0,1,0,0,0,0,2.508079581704
2476,0,0,1,1,1,0,0,0,23.075299747008003
2477,0,1,1,0,0,1,1,0,8.133943626869998
2478,0,0,0,0,0,0,1,0,1.38948839155
2479,0,1,0,0,0,1,1,1,9.347746020375999
2480,0,0,1,0,0,0,1,0,5.897413861742
2481,1,0,1,0,0,0,0,0,11.017897632527998
2482,1,0,0,0,1,0,0,0,14.957848010054
2483,0,0,0,1,1,0,2,0,24.269572159925996
2484,0,0,1,1,0,0,0,0,20.205718977776
2485,1,0,1,0,2,0,0,1,13.616090905328997
2486,0,0,0,1,0,0,0,0,11.038587138207998
2487,0,0,0,0,0,1,1,0,1.946709406139
2488,0,0,1,0,0,0,2,0,3.418348953675
2489,0,2,0,0,0,0,0,0,3.6395039653600003
2490,1,0,0,0,0,1,1,1,8.7256821984265
2491,1,0,0,1,0,0,1,1,25.272855213328498
2492,0,0,0,0,0,1,1,0,1.127844973342
2493,0,1,0,0,0,0,1,1,14.618067427936
2494,0,1,2,0,1,0,1,0,25.86737979212
2495,0,0,0,2,2,0,0,0,38.711581147687994
2496,1,1,0,0,0,0,2,0,7.929631128685001
2497,0,0,1,0,1,0,0,3,38.98295708245999
2498,0,0,1,0,1,0,0,0,19.010391038048
2499,0,0,0,1,1,0,1,0,16.630263828948
2500,0,0,1,0,0,0,0,0,13.186704071375999
2501,0,1,1,0,1,1,1,0,20.482822969179995
2502,1,0,0,0,1,0,0,1,11.018152928836
2503,1,1,0,0,0,0,1,1,9.72003430863
2504,0,0,1,0,1,0,0,0,18.620847997432
2505,0,0,0,0,1,0,1,1,33.833785425887996
2506,0,1,0,0,0,1,0,1,7.954201522052001
2507,0,0,0,0,0,0,2,1,12.111772956266
2508,0,1,1,1,0,0,0,1,11.848393141957999
2509,1,1,0,1,0,0,1,1,11.770337127487
2510,0,0,0,0,2,0,0,1,17.954894955055998
2511,0,0,1,0,0,0,0,0,1.623844284016
2512,0,0,0,0,0,0,2,0,2.0381534495534996
2513,0,0,0,0,0,1,0,0,0.291886070779
2514,1,0,0,1,0,0,0,0,22.965026737936
2515,0,0,1,0,0,0,3,0,6.506672224687
2516,0,0,1,0,1,1,0,0,18.916788729550248
2517,0,0,0,0,1,0,0,1,7.780065398589624
2518,0,1,1,0,0,0,1,0,4.27766060092275
2519,1,0,0,0,0,1,1,0,3.7982093655619997
2520,0,0,0,1,0,0,1,0,2.9478768856124997
2521,0,1,0,0,0,2,1,0,10.05166492184
2522,0,0,1,0,2,0,0,0,19.012538673912
2523,0,0,0,0,1,0,2,1,9.745250061094998
2524,0,0,1,0,0,0,0,0,9.587856330543998
2525,0,0,0,0,0,0,0,2,15.658905549080002
2526,1,1,1,1,1,0,1,0,26.871951669053
2527,0,1,1,0,0,0,0,0,7.422914815279999
2528,0,0,0,0,1,0,0,0,15.008489779471999
2529,0,0,0,0,1,0,1,1,8.788058660224
2530,1,0,1,0,1,0,1,2,55.617964499055994
2531,1,2,0,0,1,0,1,0,16.327379963237
2532,0,0,1,0,1,0,0,1,24.87551764514
2533,0,0,1,0,0,0,1,1,9.539373644729
2534,0,2,0,0,0,0,1,0,3.9241840581970004
2535,2,0,0,0,0,2,1,0,14.011587476629002
2536,0,0,0,0,0,0,1,0,0.874484280557
2537,0,2,0,0,0,0,0,1,12.814366569664
2538,0,0,1,0,2,0,1,0,8.531965596864
2539,0,0,1,2,0,1,0,1,33.10175911227499
2540,0,1,0,0,1,0,1,2,35.168543566507
2541,2,0,1,0,1,0,0,0,8.625607068672
2542,0,0,0,0,0,0,0,1,19.625516688384
2543,0,1,0,0,0,1,2,0,10.037271904219999
2544,1,0,2,0,0,0,1,0,19.690521840959
2545,0,1,0,0,1,1,0,0,9.250824406252
2546,1,0,0,0,2,0,2,0,22.967514596710505
2547,1,0,0,0,0,0,0,1,9.046230723994
2548,0,2,0,0,1,1,1,1,30.957760770784
2549,0,0,0,0,0,0,2,0,1.3251428756849999
2550,1,0,0,0,0,1,0,0,5.241076099060001
2551,0,0,2,0,0,0,0,1,13.560707496471998
2552,0,0,0,0,0,0,1,0,1.730823994076
2553,1,1,0,1,0,0,0,0,31.566657397865
2554,0,0,0,0,1,0,1,0,11.303656801788
2555,1,0,1,0,1,0,0,1,29.063389269029997
2556,1,0,0,1,0,0,1,0,5.6946093877639985
2557,0,1,0,0,1,0,0,0,12.46535132562
2558,0,0,0,0,0,0,0,1,7.250329983375999
2559,1,1,0,0,1,0,0,0,6.400796276256
2560,0,1,0,0,0,0,1,0,4.913349021634001
2561,0,0,1,0,0,0,0,1,16.390152646016002
2562,0,0,1,0,1,2,1,0,12.291485038610999
2563,2,0,0,0,0,0,0,0,3.9764266037360003
2564,0,0,1,0,0,0,1,0,10.844287111172
2565,0,0,0,0,1,0,0,2,22.940943350168
2566,0,0,1,1,1,0,1,0,6.289102463701999
2567,0,0,0,0,0,1,0,0,1.07047804221
2568,1,0,1,0,0,0,0,0,2.54638781504
2569,1,0,0,0,0,0,0,0,0.778169281128
2570,0,1,1,0,0,0,1,1,23.44694312867
2571,1,0,0,0,0,1,1,0,3.27252334784
2572,0,1,1,1,0,0,0,0,39.677142666448
2573,0,0,0,0,0,0,0,2,5.9642512642871335
2574,1,0,0,0,1,0,0,0,7.480970700161999
2575,0,0,0,0,0,0,0,1,4.884779733056001
2576,0,0,0,0,0,1,0,0,2.748698653492
2577,0,1,0,0,0,0,0,0,2.058341909292
2578,0,1,0,0,0,0,0,0,0.4171887322855001
2579,1,0,0,0,1,0,0,0,9.682424777256
2580,0,1,0,1,0,1,1,0,18.756029260198
2581,0,0,0,1,1,1,1,0,14.781468373485499
2582,0,0,0,0,0,0,1,0,0.37825987674399997
2583,0,1,1,0,1,1,1,1,17.717748225231
2584,0,0,0,0,0,0,1,0,1.2320561519280002
2585,0,0,1,0,1,0,0,1,20.07909246466
2586,1,0,0,0,1,0,1,0,3.393317403869
2587,1,1,1,0,0,0,2,0,6.1802990319769995
2588,0,1,1,2,0,0,0,0,22.065464794536
2589,0,0,0,0,2,0,1,0,14.455060273329998
2590,0,0,0,0,0,0,2,0,2.6040470020280004
2591,1,1,0,1,0,0,0,0,13.415265973411998
2592,0,1,1,0,0,0,1,1,7.847797084092625
2593,0,0,0,1,1,0,1,0,18.948398562526002
2594,0,0,0,0,0,0,1,0,0.53313376871
2595,0,0,0,0,0,1,0,0,0.938794568386
2596,0,1,0,1,1,0,1,0,17.610285557341747
2597,0,0,1,0,0,1,1,0,10.500063136681
2598,0,0,1,0,2,0,1,0,37.81829299435199
2599,0,2,0,0,1,0,1,0,17.845051790028997
2600,0,0,0,1,0,0,0,1,3.25018019337
2601,0,0,1,0,0,0,0,1,20.730433419608
2602,1,0,0,0,0,0,2,0,2.236391424418
2603,1,0,0,0,0,0,1,0,4.6939611881720005
2604,0,2,0,1,1,1,0,0,28.745391621034997
2605,0,0,1,0,0,0,0,0,3.922554212656
2606,0,0,0,0,0,0,1,0,0.49937710681249997
2607,0,1,0,0,0,0,2,0,3.22611489007
2608,0,1,0,0,0,0,0,0,1.247427953146
2609,0,0,1,1,0,0,1,0,17.58368848928
2610,0,0,0,1,0,0,2,0,17.754548307726502
2611,0,2,1,0,0,1,0,0,16.596366824900002
2612,1,0,0,0,0,0,1,0,3.733721849584
2613,0,0,1,0,0,0,0,0,12.147416093471998
2614,0,0,0,0,0,1,1,0,2.6612766070630003
2615,1,0,0,0,1,1,0,0,2.8925697707969995
2616,0,0,1,0,0,0,2,1,15.498155683836
2617,0,0,0,0,0,0,1,0,0.780150657005
2618,0,1,1,0,1,0,0,0,15.613251756088
2619,0,0,0,0,0,0,2,1,9.723401690582
2620,1,1,1,1,1,0,0,0,21.150541195562
2621,0,1,1,1,0,0,1,1,32.574370196545
2622,0,0,0,0,0,0,1,0,1.3588588287500003
2623,0,1,0,0,0,0,1,0,3.373977989526
2624,1,0,0,0,1,0,0,2,30.561391584762
2625,1,1,0,0,0,0,2,0,4.214547063734251
2626,0,0,1,0,1,0,1,0,15.955040794952001
2627,0,1,0,0,0,1,0,0,6.302835864165999
2628,1,0,0,0,0,0,0,0,0.8158006449339998
2629,0,0,1,0,0,0,1,0,25.860747627528
2630,0,0,0,0,0,0,1,0,1.463554091808
2631,1,0,1,0,0,1,0,0,4.817965105246
2632,1,1,0,0,0,0,2,0,6.936074591026002
2633,0,1,0,0,0,0,1,0,1.08346348692775
2634,0,0,0,1,1,1,0,0,24.087082875624
2635,0,0,0,1,0,0,0,0,2.00844970494
2636,0,0,0,0,0,0,0,1,5.0046981657359995
2637,0,0,2,0,2,0,0,1,41.895963740716
2638,0,2,0,0,0,0,1,0,13.223286127187999
2639,0,0,0,0,1,0,1,1,16.775859360848003
2640,0,0,2,1,0,0,0,0,20.616626023454
2641,1,0,0,0,0,0,1,0,1.282226553116
2642,0,1,0,0,2,1,2,0,14.91109491449325
2643,0,0,0,0,1,0,0,0,16.840205573568
2644,0,0,0,0,0,1,0,0,3.17670777826
2645,0,2,0,0,2,0,1,1,36.702988500565
2646,0,0,1,1,0,0,2,0,37.832818499427
2647,2,0,1,1,1,3,0,2,50.896773661526005
2648,0,2,0,0,0,0,0,0,5.295722123069999
2649,0,0,0,0,0,0,2,1,7.543945884362001
2650,0,0,0,0,0,1,0,0,1.8872682423059997
2651,0,0,0,1,0,1,1,1,14.106012727647997
2652,1,0,1,0,1,0,1,1,18.766618218498998
2653,0,1,1,1,1,0,1,0,28.585515496326
2654,0,0,0,0,1,0,0,0,2.154935709012
2655,0,0,0,1,1,0,0,0,15.318155849899995
2656,0,0,1,0,0,0,0,2,9.315041071966
2657,0,0,0,0,0,0,2,0,2.716945668026
2658,1,0,1,1,0,0,0,1,29.078984802412
2659,0,0,0,0,0,1,0,0,1.6601808868799999
2660,0,0,0,0,0,0,2,1,15.867353046651
2661,0,0,1,0,0,0,1,0,15.953661133407998
2662,0,0,1,0,0,0,0,1,25.202449118256
2663,0,0,0,0,2,0,1,1,15.387374509617999
2664,0,0,1,0,0,0,0,0,12.232047891408
2665,0,2,0,0,0,0,0,0,3.351557262178
2666,0,0,0,0,1,0,2,0,16.617400989414
2667,0,0,2,0,0,0,0,0,9.953010009944002
